"area1","area2","overlap"
0.717470761363984,0.894819934485895,0.60618240751207
1.0161322656113,0.93007337479321,0.421789905490146
0.742558075595298,0.699922895437339,0.397107654075782
1.07938758406908,0.879599466758009,0.563035941277883
1.16250569743715,0.851939269017748,0.637962186957728
0.953620158212289,0.820532682490921,0.416668645040652
0.840444935979576,0.68590451781256,0.247721004552141
1.15846139188125,0.781138859036218,0.649159498207845
0.868470893320591,1.10417487422819,0.591048411140087
0.898948188386385,1.13500579110041,0.449420508962527
0.77350772882528,0.85479529598706,0.0369432991998744
0.764088834540416,0.826702504561581,0.311867582692971
0.936848418923546,1.16875213451203,0.272356455477086
0.905828947749796,0.826142825033457,0.176930882341206
0.978185100195333,0.799355968475538,0.65970094054784
1.00251722426947,0.831903254545978,0.344979331528113
0.909892318544735,1.00675023071744,0.401093412120369
0.981403721765673,0.823862098139216,0.309242093137943
0.713751791571667,0.918863173939826,0.189064709905471
0.779509275523196,0.869580408487309,0.354117028797321
1.0333851840478,0.994895020505282,0.302254695336277
1.12860008431289,0.643960001656524,0.441066520729633
1.20139265477428,0.691000565011564,0.221104198533251
1.43785613318687,0.821454696864748,0.539735014571039
0.831650467821419,0.915673838331713,0.479941149314497
0.973210098060918,0.714415109649053,0.631829101005089
0.958058793336022,0.740170246343041,0.505981378326684
0.773089397639524,0.672491213874309,0.31037606438675
0.702833276246565,0.793803269687487,0.311180877382211
0.96032428122453,0.923583597099423,0.659217378226628
1.01776500634787,1.15213502079951,0.68230689054764
1.03138582558768,0.750160091383805,0.55315794535357
0.862222872793609,0.878317721380881,0.403754098129032
0.653360236565277,0.764492064385195,0.290585266804673
0.960109409255892,0.761781068787968,0.325148770181776
1.24417867502143,1.17880950102608,1.02021693950646
1.08664107087588,0.95129426720905,0.694695998760672
0.968693629853988,1.08754955377481,0.771740817727061
0.886889467295987,0.606237052550568,0.419393182566044
1.0225449712334,0.809362054111261,0.182258165367809
0.700559258333669,0.751079514287994,0.35629661696693
1.09269845061044,0.909656956708204,0.355994128529321
0.976585487914235,1.01975664146448,0.740550959128277
0.981886006586137,0.819375551683152,0.731876989916034
0.942672793938982,1.08987505831374,0.591622929897429
0.747076256896435,0.785376157908104,0.179591879327107
1.24138601732557,0.926231727959021,0.503527102017175
1.3134131213701,1.02324235310243,0.469956557818125
0.74984804705673,0.911223179335138,0.109390250813948
1.04117768878405,0.991219663806987,0.467018955911183
1.30068926323747,1.27028963941666,0.83118387917678
1.22469505060963,0.914840719517088,0.174056764280093
1.24801120172106,0.911663310900622,0.615770651319895
0.924078381174695,1.14730596602567,0.631594828508221
1.27099218566218,0.654930028867966,0.272384762216994
1.02774401581974,0.765905720332739,0.25488162631574
1.06934247329445,0.850077425267955,0.340351818290032
0.797597798033166,0.942733188541752,0.429612856728948
0.755277088967887,1.27135358986197,0.384977305533119
1.1661150259315,0.800497218511737,0.0555493295607189
0.883653349111228,0.963404284760145,0.411551670950028
0.917434309889359,0.83338114165872,0.524788031764558
1.10784956103726,1.24110527735684,0.779698667041497
1.05175317047178,0.716564048536384,0.33839859244043
0.801466416923176,1.06835223711278,0.699524352701479
1.21255152886897,1.00927924785174,0.622300151258
0.758471108579215,0.963831819074585,0.363245602682777
0.666181491616953,0.875044622621317,0.521342548237864
0.85017819823679,0.769394659978389,0.657519731214779
0.854475742388786,0.732596294283212,0.354981368011322
1.37790853838396,0.97147191914155,0.26408189024323
1.01243343249735,0.822093900878826,0.30799059078311
0.902277501609206,1.06242230544922,0.481028090251614
0.80338413958907,1.15625382173675,0.542109253962004
1.04673465623273,0.836623601461724,0.334649084238799
1.06503814177995,0.852188573835519,0.431393067696708
1.09474261440937,1.03716486033045,0.63582804595164
0.866838612520951,0.914283424901441,0.098913522974181
1.19071838099171,0.941005320410113,0.5866011850233
1.82826248299534,0.933611715438019,0.682162077492223
0.918007766164919,0.828086550231092,0.409713825468647
1.40308770767115,0.707822434900663,0.707822434901718
1.03435024851751,1.01549737170171,0.593638192841453
0.546875126496161,0.943302625668366,0.163695974613926
1.26438153116487,0.865138255464444,0.65298280678494
1.01476848759285,0.851243950106436,0.255501005656009
1.11551590246472,0.837938200354074,0.544233432568025
1.0022476107315,1.01150153818253,0.71306465039621
1.11130214511286,0.970009023772946,0.58379756515556
1.20611033703335,0.799682560180372,0.402299411007032
0.943197582186258,1.00130742854708,0.419458838766771
0.938737332292476,0.827429067455341,0.502563874318214
1.01744360062276,1.00358999616947,0.452839218775397
0.847667373049262,1.02249683382615,0.317202088283493
1.02475527977185,0.912813040930814,0.609845749062504
0.912224049524411,1.03804159759966,0.657330215252269
1.60027859846832,0.878160019954521,0.596700279088714
0.789692325614851,0.928956817710059,0.262000811544488
0.661864779396637,0.902778884183135,0.503561341540095
0.655831642878184,1.12919510332904,0.555928989927885
0.915112789148225,0.883700535603566,0.39572501736816
0.78515571735079,0.80081571131177,0.600519757489952
0.980844501470528,0.852290377477402,0.771876102415551
0.832363138481924,0.809342312364606,0.265772897837742
1.03430617322192,0.928189493568425,0.60986286452744
0.880972955936159,0.668917279803281,0.307181369418895
0.903150106883004,0.891445486897283,0.687470941551013
1.06940084922371,0.900858429056825,0.106067913145299
0.788191005039153,0.761355905015989,0.52964940858759
1.09045270528259,0.703941856581878,0.305871578203225
0.979528601913444,1.17713884173099,0.463172867634695
1.15250368499073,1.00677679476848,0.567272146672331
0.948070281961918,0.890613848701832,0.479329868252675
1.10820731119566,0.84911163542165,0.610195495580364
0.838201469377054,0.71897396946224,0.377551809995709
0.865561548997903,1.00508464746326,0.625636762081923
0.859785660306443,0.836326692515286,0.273849754391562
1.03200148560427,1.0776244333565,0.682889287519762
0.977427110103235,0.87021212793843,0.693326338726918
1.01325297227322,0.754997860030016,0.521885729003799
1.15573590489566,0.804749869153966,0.528804525209549
1.24089873767662,0.751341173776382,0.538549169020361
0.718235405027372,0.849367382642413,0.278902359856602
0.789375060961902,0.882763530695229,0.577379078992649
0.746951159620949,0.935415135743824,0.362144999559449
0.925153139738541,0.986757382022915,0.332608430046862
1.08431813930474,0.792761708780745,0.363192475180664
1.14574602585799,0.884213631139573,0.4243555803992
0.92417726914573,0.67494842569613,0.16069552902998
0.755589585011876,0.864920890006942,0.400221699450837
1.00568646714419,1.00542586827942,0.670765942494669
0.748715295106194,0.779589786394354,0.355075046498294
0.829977920338933,0.92482811687114,0.433079726101336
0.729891224144012,0.832301106976047,0.426443393173107
0.786220924260306,0.838740650646287,0.275783594346796
1.63419346040064,0.917325384314609,0.674685475507597
1.03272490668041,0.848728431205018,0.633455887463935
1.06332668566483,0.801546718066675,0.0386144149608152
0.776404041305796,0.975492724209289,0.499154900957013
1.14439155110085,0.771007592460592,0.394809732108703
0.673592279191325,0.96152487499603,0.391996219839565
0.949191674680151,0.800260849583537,0.611997088873359
0.922013827514093,1.00542639443483,0.48093796260851
0.78238691030765,1.02142049669419,0.467437631685767
0.765875963106737,0.929176224865842,0.53209342881496
0.678877075088167,1.0952944372566,0.606051337998166
0.678099146780369,0.806847566808756,0.560521460993535
0.660408140944128,1.03623679906104,0.543206044660366
0.894304165974063,0.834994738862406,0.560307298964133
1.18248051671799,0.809863778853469,0.636024601028682
0.926038084603533,1.370873936301,0.582780826489043
0.77623964146278,0.771576697115961,0.560968097862957
1.0661117920472,0.80439154258238,0.524392771561357
0.699366137683683,0.825880634027271,0.0268187875965501
0.972795665796184,1.00329296532436,0.488104109036934
1.00065277742669,0.966014823557998,0.577506722715848
1.06451207595273,0.94532279543273,0.539883358103727
0.752807133887472,0.91099457661312,0.29189666102682
1.16571285855753,0.979346742000416,0.539571168252026
0.920776804338857,0.875183745178219,0.324791499356408
0.974414420345056,1.06512740431026,0.406418178988802
0.891540011461984,0.831729795649153,0.147203060291809
1.19125524972151,0.910719767962291,0.382585903874091
0.930824406993452,0.89635908539276,0.458641527708333
0.683743916501044,0.979587272661774,0.530739827358495
0.868760381583343,0.995339986598992,0.323766179590721
0.659484985291783,0.751992670766413,0.462937886760054
0.934673551390006,1.18942311390401,0.892711501144668
1.01571375132607,0.675001738603896,0.366146591657559
0.693299629017019,0.749280251089658,0.288813530609281
1.06006499790146,0.927541801544066,0.614034915258837
0.976052389264623,0.745080679573221,0.574074822817743
0.708468194863599,0.885626663788571,0.230854875049828
0.801934087365225,1.06410852704903,0.450953118458464
1.043699989591,0.781176921883343,0.279205160744958
0.845608084477135,0.889476132620985,0.0507635858428681
1.14736313366393,0.796686796154063,0.359381648355086
1.32278473659426,0.855037297238596,0.229785783361355
1.25517043247601,0.977664188179006,0.582376461696194
0.719215081248876,0.945336523798687,0.361377587832198
0.875859456571561,1.15329316500902,0.679042980916441
0.777320349087859,1.1757529475617,0.475029684087541
0.753638710792984,0.810139887689729,0.621974168338294
1.22479638648292,0.812005945746932,0.500358393814213
0.899320121814526,0.768871312081501,0.431083525303035
1.78941053529979,1.04230186096902,0.751934969315728
1.12071380639554,0.868177733238554,0.414475734495348
0.95365370237414,0.657528120209463,0.153919262872605
1.08449246783312,1.07641264361428,0.961727141875516
1.13948313135006,0.966288487199563,0.259593611331968
1.17685166708543,0.811442415441888,0.310627353774239
1.32980113061058,0.844989297943357,0.0122627013762215
1.19706851675437,0.958597159606143,0.545024526212001
0.931756170227345,0.657789659389891,0.144721024785584
0.970633869332232,0.988586025432596,0.253383199006247
1.10722476325827,0.747599801070464,0.578546942830053
0.69367329398392,0.76521239315116,0.414406914084223
