"V1","V2"
0.945251936847093,0.848072959942206
1.47673449776058,0.753759938981193
1.33569444384177,1.03725907194029
0.950040355329522,1.00283522998145
1.1564674458084,0.668006611046183
1.41517085873937,0.790603328119827
1.30784503283243,0.830536141798743
1.30052995010171,0.810919740238866
1.45372274822096,0.784497036017833
1.0218693026038,0.880054242088436
1.7269688060531,0.561977115589306
1.48272415638854,0.880505145694367
1.30724802391422,1.11531389381475
0.940588669510365,1.07504757537202
1.15236597251356,0.835864806194306
1.52285397107134,0.752208586013085
1.95625905076695,0.733592768552549
1.30606745362759,0.738393507939326
0.899702287172889,0.764967912202931
0.957803093998093,0.710894992599694
1.03878530248691,0.675676153349083
1.24213002022285,1.24094764899595
1.64570122465952,0.90673795947766
0.926618405498028,0.923424834055628
1.26395227722491,0.827521537460635
1.18561272046792,0.91760950423272
1.34884428976948,0.9075810608896
1.18259799968973,0.824383656791194
1.03517231374977,0.851742645122995
1.053472155941,0.769085520091323
1.22645048071458,0.918202851382953
1.66341030940091,0.743773481950334
0.849959757591236,0.774908835506971
0.904518100775752,0.876542764941799
2.18214620976257,0.765171272205094
1.21231033974544,0.767322077444121
1.15945808492473,1.0929850354581
0.952485376887842,0.900967735839151
0.982347485695983,0.802264976984387
1.32879942852716,0.872430484929028
0.954186030182056,1.04500637673888
0.7972922655415,0.890287719168264
0.808048568542844,1.05088720246395
0.907273257074049,0.808841187142636
1.18444422156043,0.745330427685276
1.31910886348537,0.972042648847499
1.04778530687383,0.984114818619701
1.17901647627816,0.789707827499598
1.59344013112308,0.814672394047937
1.71906723738757,0.842006572746976
1.39397163050452,0.894369208416377
1.58693733333442,1.05035956174249
1.28366679697543,0.703844404651841
1.33562961303102,0.904018201659183
1.40892857531567,0.801987586202606
1.28734284293916,0.798907196829758
0.968819551722753,0.971531699667219
1.75735688463556,0.611953928737391
1.01743896798701,0.633783341540797
1.35366620896653,0.678208588070303
1.35722939833327,0.782762958121661
1.77842587576224,0.771736164999144
1.11376034807156,0.840175826641277
1.12599244436924,1.02248025461267
1.24925084377877,0.800647763378864
1.32843092302162,1.05843497105639
0.960975477104644,0.647268488233214
0.859895688654069,0.97007919068955
1.44537709664961,0.92028407118624
1.47846491506875,0.870624431103322
0.771669680737226,0.760344960373572
1.65064522616676,0.874191683039828
1.40708561832068,0.876459258273666
1.23149670574335,0.8316701871741
1.17376091613396,0.690986203131928
1.2721983871667,0.895310730666808
0.843989927423603,0.635457043770525
1.48699193436393,0.59066217578927
1.11864108373343,0.675555053781231
1.05343575832097,0.76878007093742
1.16576693937157,0.893579123900871
1.43713542226185,0.791248314846866
1.29046131755192,0.659039482945863
1.15600517244842,0.817470287507142
1.44023246580199,0.755595047922613
1.60297126352263,0.622472231657808
1.54052542492255,1.00409778251896
1.18742405456664,1.06294371418508
1.50111101532337,0.927870521573818
1.1842449146348,0.880046267078468
1.41533577761266,0.991784944539167
0.812954240421827,0.863728753522864
0.975033136357544,0.762599756940239
1.07640664235932,0.644585053739389
1.64886270359979,0.894191469093446
1.16988984755434,0.726354892840389
1.2919487708725,0.832124926290679
1.1694171532645,0.818183746155175
0.910976383952957,0.688237804696748
1.15929360743774,1.01489407679755
1.34855276677426,0.991685367787188
1.38537331616309,1.14083104825029
1.12003210221988,0.641554396006369
1.18341321104932,0.771836559690206
1.44488503186795,0.797292078604711
0.904493244535329,0.901115103720006
1.24893019750068,0.971191312014906
1.34121900984471,0.843071531995004
1.22798368023431,1.41862188775039
0.917835680053215,0.740992794260425
0.934443764859653,0.727273475289299
0.98490216013074,0.917609748795853
1.39132139075668,0.68941380623318
1.06279896575589,1.28735111208436
1.43864392693362,0.883310203803761
1.11043283743983,0.892111115320037
1.10344199829828,0.994934238574371
1.12231209309034,0.930496274965003
1.26799166308839,0.863003325749328
1.33632802107517,1.01335525757286
1.05111673969925,0.693822188100469
0.947886793533595,0.811078595752242
1.34568711209471,0.857041791517039
1.3550096111127,0.824673358881715
1.10728835326987,0.917849936507864
0.795375387909533,0.878565031562752
1.78836960533795,0.701900252577787
1.62991125010661,0.904401527056165
1.0318583263909,0.576430837102338
1.17453687408472,0.639744846853456
1.12289218903329,0.929155533564074
1.19310944081744,0.719752378113966
1.57781437858421,0.900717272420702
1.02614067760754,0.82931525041684
1.15696276742388,0.717356622323671
1.54467593642421,0.664374552772546
1.31642143519931,0.875135218941608
1.08483939699416,0.948950734669842
1.6717323005853,0.64630376580125
1.53352839349588,0.84249209668185
1.1329130158533,0.774630033073407
1.46932396970283,0.720405596613939
1.23039812035503,0.822653813242721
1.14991974757112,0.989851648254455
1.10092291920437,0.863604513848455
1.0692566597221,0.927219229976807
1.33230918190216,0.879730435243386
1.41757617393403,0.815677874578833
1.1980400650102,0.973322524558678
1.23613314747503,0.71900557509851
1.06637542280919,0.794162017312145
1.0522691137279,0.731494608333149
1.2327506033599,0.861672820932227
1.17674414338887,1.01522824935014
2.04029867725904,0.795444374744142
1.13539702419531,0.72656652871835
1.62513273796304,0.801986910683609
1.91680223957932,0.637400463737992
1.18413494894014,0.860761635075162
1.13570838307572,0.711567474380177
0.993776155808895,0.850509382762741
1.48637687230823,1.08950313832542
1.33728118519399,0.932022459446933
1.31482973309247,0.94217486467679
1.51857270808784,0.867037154153739
1.26705381696146,0.811278061009545
1.3920132456396,0.687798114286711
0.959643400231321,0.880461549454713
0.971961969071768,0.698769954909242
0.965224005287234,0.772616605198328
1.11290322023904,0.895749754950287
1.16330726925262,0.764777792033646
1.3595029607594,0.825920353336445
1.21617144466165,0.727067097087655
1.33197906099013,0.866888467147534
1.13775815793908,0.70228695903866
1.67252996442156,1.0568164958174
1.07320691372738,0.982297247832193
0.981379892910271,0.874779840619433
1.05716921514263,0.699260098319231
1.19214581870847,0.656320059172991
1.44174635253843,0.810855270135412
1.59014483641172,0.797929116041095
1.3604386342476,0.670309203774775
0.959334331853241,0.686941817487854
1.11570930109567,0.79928526155475
1.16714208714767,0.866670560814569
1.06752305644971,1.11942858225527
0.87940908220715,0.664991379690603
1.87286782308567,0.823377457506134
1.31807878155848,0.771324423831836
1.15801211852731,0.715458396814171
1.96325779254907,1.01166199361096
0.949919313413711,1.00082879527425
1.35631561988122,1.24644929719106
1.44916347597118,1.05047013435783
1.17165181985954,0.944736043051013
1.14648648618671,0.74788100587432
1.46696836415003,0.719747025334436
1.51916963165414,0.91464719110152
1.28868330397884,0.755708869512563
0.839518789313613,1.11355446758181
1.42035729054015,0.779197544985671
0.996513510590738,0.845165525881508
1.24458132156754,0.743659410194594
1.15286801390258,1.13065516472383
1.33723658929488,0.883641635149657
1.25655387758975,0.782217488911422
1.11490929972714,0.773106970621924
1.12435331357934,0.999802143555186
1.01493193627951,0.786002387955579
1.40780271253015,0.944181185713233
1.97413057278395,0.805873108902144
1.03021131671467,0.865865539647143
0.907798862885649,0.853723164863394
1.40673376489447,0.83628354412112
1.37178416943198,0.783858174720232
1.42918092481308,0.845519700106269
1.06544504501656,0.798667528509626
1.32735025516359,1.00121642753754
0.945951490457347,0.640987462632804
0.868917576189312,0.676708578493331
1.22975214951165,0.845018739523513
1.2451662634114,0.910944488988163
1.03723981903428,0.803194253308854
1.07443031421785,0.811342663087267
0.982132191221091,0.949598795565786
1.07262865828252,1.089320697028
1.25092997039639,0.923059835705997
1.05385381815821,0.81998858403589
1.6761212632131,0.809859463345629
0.911372834685761,0.987202541407324
1.01474534363592,0.772292751782155
0.911227157624494,0.892352358609101
1.25100647099245,0.608797697611536
0.989488680116932,1.05438421528696
0.881818840962182,0.839874151435319
1.23464105167629,0.830948039334378
0.99966442087735,0.720052860481992
1.06996984573911,0.764914335135634
2.51651372290612,0.755914995332739
1.37888316923554,1.21331573539403
1.57135570878923,0.706651950868359
1.37938787597227,0.821984309819185
1.09510472613385,0.792802057466372
1.08504406299845,0.656871275037575
0.844931959988101,0.822918932955097
1.00905796402697,0.813514797726205
1.00013587741221,0.877404487492187
1.26764136990195,0.770775422458203
1.46980654593028,0.736014748883621
1.32686321430513,0.671055863720351
1.32369629726138,0.896328169657346
1.10285662074892,0.855067206767963
1.37022269596804,0.601985136606481
1.11564534818246,1.05131394504377
1.04700826938191,0.878220056361835
1.26121500026829,0.977788103373868
0.965940590206297,0.72144016781855
1.21459877544833,0.838313583068183
0.94402960766397,0.836809030138675
1.25463304449477,0.830085065905527
0.815064984334016,1.01402564925011
1.13074900412613,0.859088224931902
1.05234032908624,0.833605989139569
1.34750423092444,0.723911084860897
1.24908155794826,0.783166582030575
1.40214590855596,0.809201967954868
1.64627155930441,0.908427866530486
1.19317903770688,0.851195383109835
1.88841685998378,0.857784041832041
1.42548651108817,0.766370433617912
1.24934786124232,0.944283539702902
0.94442050557007,0.776571410993152
1.11025675891424,0.886778455935075
1.85520826855207,0.868899889303138
1.78168232985129,0.710254818315331
1.24776856306625,1.00962554171265
1.46696614787555,0.705700029268785
1.35983157375225,0.786631500554908
1.47143360598722,0.848134815608691
1.74574352652135,0.645927693861822
1.03868156138655,0.748137538132869
1.06908947657527,1.13296143568592
1.2227034813393,0.925544841770088
2.04323536990386,0.741163148897399
1.04287004983942,0.942813910677694
1.57481224317327,0.635723404322698
1.11129050760804,0.954208587852997
1.15825578122026,0.940723225681423
0.871384446419762,0.989997456952595
0.886235268964975,0.883755725979864
1.34878468407739,1.02139239812911
1.41225969556325,1.05357841007193
1.40948001919357,0.831391724419602
1.21793041014396,0.881897159659231
1.31493028945528,0.983564653488795
1.1348424036997,0.801067932644816
1.06469875305101,0.89884700895773
1.24168492040252,0.792901809391036
1.09666290271352,0.821369348033284
1.30334471376176,0.855748457808823
1.14820502589723,0.757214581322039
1.52344548152068,0.693192850326822
1.64804906300133,1.22499362068269
1.4969897354787,0.863294159406661
1.69316215341044,0.794865521317788
2.5538522563202,0.755357113507938
1.21775650270783,0.940503361700668
1.46325086360435,0.824777643490728
1.2223864334008,0.897414287241589
1.67347332952953,0.762963037150899
1.7872756894485,0.955050646048995
1.37488159827056,0.779615844954144
1.09868671115959,0.731639304518092
0.915323929443687,0.930171486995044
1.32446923786889,0.96134190754701
1.00320152204508,0.996292927091956
1.6521114580892,0.710567990631331
0.8644820214718,0.925884778597421
0.866578333326542,0.799209301464276
1.24247052527511,0.973235456634501
1.11603807406992,1.03963619294134
0.949464145143298,0.826897969486831
1.12770042278558,0.899899753808927
0.964915678634074,0.708196945456021
1.67506229412512,0.844439605557468
1.70612206540187,0.866646851422268
1.34873563551206,0.702008227658048
1.08953072819816,0.910714919909423
1.32891704539115,0.99433540556509
1.09512944720869,0.916433778212122
